"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"11.01.1995","8,4415","8,4415","8,4415","8,4415","---","0%"
"10.01.1995","8,4417","8,4417","8,4417","8,4417","---","-0,01%"
"09.01.1995","8,4422","8,4422","8,4422","8,4422","---","0%"
"06.01.1995","8,4426","8,4426","8,4426","8,4426","---","0%"
"05.01.1995","8,443","8,443","8,443","8,443","---","-0,02%"
"04.01.1995","8,4447","8,4447","8,4447","8,4447","---","0%"
"03.01.1995","8,4447","8,4447","8,4447","8,4447","---","-0,02%"
"02.01.1995","8,4462","8,4462","8,4462","8,4462","---","0%"
"30.12.1994","8,4462","8,4462","8,4462","8,4462","---","-0,03%"
"29.12.1994","8,4491","8,4491","8,4491","8,4491","---","-0,03%"
"28.12.1994","8,4518","8,4518","8,4518","8,4518","---","-0,08%"
"27.12.1994","8,4588","8,4588","8,4588","8,4588","---","0%"
"26.12.1994","8,4588","8,4588","8,4588","8,4588","---","-0,04%"
"23.12.1994","8,4626","8,4626","8,4626","8,4626","---","-0,06%"
"22.12.1994","8,4677","8,4677","8,4677","8,4677","---","-0,05%"
"21.12.1994","8,472","8,472","8,472","8,472","---","-0,04%"
"20.12.1994","8,4754","8,4754","8,4754","8,4754","---","-0,06%"
"19.12.1994","8,4801","8,4801","8,4801","8,4801","---","-0,04%"
"16.12.1994","8,4835","8,4835","8,4835","8,4835","---","-0,05%"
"15.12.1994","8,4874","8,4874","8,4874","8,4874","---","-0,03%"
"14.12.1994","8,4901","8,4901","8,4901","8,4901","---","-0,03%"
"13.12.1994","8,493","8,493","8,493","8,493","---","-0,04%"
"12.12.1994","8,496","8,496","8,496","8,496","---","-0,04%"
"09.12.1994","8,4992","8,4992","8,4992","8,4992","---","-0,04%"
"08.12.1994","8,5025","8,5025","8,5025","8,5025","---","-0,02%"
"07.12.1994","8,5041","8,5041","8,5041","8,5041","---","-0,03%"
"06.12.1994","8,507","8,507","8,507","8,507","---","0%"
"05.12.1994","8,5074","8,5074","8,5074","8,5074","---","-0,01%"
"02.12.1994","8,5079","8,5079","8,5079","8,5079","---","-0,01%"
"01.12.1994","8,5084","8,5084","8,5084","8,5084","---","-0,01%"
"30.11.1994","8,509","8,509","8,509","8,509","---","0%"
"29.11.1994","8,5093","8,5093","8,5093","8,5093","---","-0,01%"
"28.11.1994","8,5101","8,5101","8,5101","8,5101","---","0%"
"25.11.1994","8,5105","8,5105","8,5105","8,5105","---","-0,01%"
"24.11.1994","8,5111","8,5111","8,5111","8,5111","---","-0,02%"
"23.11.1994","8,5126","8,5126","8,5126","8,5126","---","0%"
"22.11.1994","8,5126","8,5126","8,5126","8,5126","---","-0,01%"
"21.11.1994","8,5136","8,5136","8,5136","8,5136","---","0%"
"18.11.1994","8,5136","8,5136","8,5136","8,5136","---","0%"
"17.11.1994","8,514","8,514","8,514","8,514","---","-0,02%"
"16.11.1994","8,5153","8,5153","8,5153","8,5153","---","-0,02%"
"15.11.1994","8,5174","8,5174","8,5174","8,5174","---","0%"
"14.11.1994","8,5174","8,5174","8,5174","8,5174","---","-0,01%"
"11.11.1994","8,518","8,518","8,518","8,518","---","-0,01%"
"10.11.1994","8,519","8,519","8,519","8,519","---","-0,01%"
"09.11.1994","8,52","8,52","8,52","8,52","---","-0,04%"
"08.11.1994","8,5238","8,5238","8,5238","8,5238","---","0%"
"07.11.1994","8,5238","8,5238","8,5238","8,5238","---","0%"
"04.11.1994","8,5238","8,5238","8,5238","8,5238","---","0%"
"03.11.1994","8,5238","8,5238","8,5238","8,5238","---","-0,02%"
"02.11.1994","8,5254","8,5254","8,5254","8,5254","---","0%"
"01.11.1994","8,5254","8,5254","8,5254","8,5254","---","-0,01%"
"31.10.1994","8,526","8,526","8,526","8,526","---","-0,01%"
"28.10.1994","8,5266","8,5266","8,5266","8,5266","---","-0,01%"
"27.10.1994","8,5273","8,5273","8,5273","8,5273","---","-0,01%"
"26.10.1994","8,5285","8,5285","8,5285","8,5285","---","0%"
"25.10.1994","8,5285","8,5285","8,5285","8,5285","---","-0,01%"
"24.10.1994","8,529","8,529","8,529","8,529","---","-0,01%"
"21.10.1994","8,5295","8,5295","8,5295","8,5295","---","0%"
"20.10.1994","8,5296","8,5296","8,5296","8,5296","---","0%"
"19.10.1994","8,5296","8,5296","8,5296","8,5296","---","0%"
"18.10.1994","8,5296","8,5296","8,5296","8,5296","---","0%"
"17.10.1994","8,5297","8,5297","8,5297","8,5297","---","0%"
"14.10.1994","8,5297","8,5297","8,5297","8,5297","---","0%"
"13.10.1994","8,5297","8,5297","8,5297","8,5297","---","0%"
"12.10.1994","8,53","8,53","8,53","8,53","---","0%"
"11.10.1994","8,53","8,53","8,53","8,53","---","0%"
"10.10.1994","8,53","8,53","8,53","8,53","---","0%"
"07.10.1994","8,53","8,53","8,53","8,53","---","0%"
"06.10.1994","8,53","8,53","8,53","8,53","---","0%"
"05.10.1994","8,5301","8,5301","8,5301","8,5301","---","0%"
"04.10.1994","8,53","8,53","8,53","8,53","---","0%"
"03.10.1994","8,53","8,53","8,53","8,53","---","0%"
"30.09.1994","8,53","8,53","8,53","8,53","---","0%"
"29.09.1994","8,5301","8,5301","8,5301","8,5301","---","0%"
"28.09.1994","8,5303","8,5303","8,5303","8,5303","---","0%"
"27.09.1994","8,5303","8,5303","8,5303","8,5303","---","-0,01%"
"26.09.1994","8,5311","8,5311","8,5311","8,5311","---","-0,01%"
"23.09.1994","8,532","8,532","8,532","8,532","---","-0,01%"
"22.09.1994","8,5325","8,5325","8,5325","8,5325","---","-0,01%"
"21.09.1994","8,5333","8,5333","8,5333","8,5333","---","0%"
"20.09.1994","8,5337","8,5337","8,5337","8,5337","---","0%"
"19.09.1994","8,534","8,534","8,534","8,534","---","-0,01%"
"16.09.1994","8,5352","8,5352","8,5352","8,5352","---","-0,02%"
"15.09.1994","8,5365","8,5365","8,5365","8,5365","---","-0,02%"
"14.09.1994","8,5381","8,5381","8,5381","8,5381","---","-0,02%"
"13.09.1994","8,5396","8,5396","8,5396","8,5396","---","-0,01%"
"12.09.1994","8,5407","8,5407","8,5407","8,5407","---","-0,02%"
"09.09.1994","8,5422","8,5422","8,5422","8,5422","---","-0,03%"
"08.09.1994","8,5448","8,5448","8,5448","8,5448","---","-0,03%"
"07.09.1994","8,547","8,547","8,547","8,547","---","-0,02%"
"06.09.1994","8,5491","8,5491","8,5491","8,5491","---","-0,02%"
"05.09.1994","8,5511","8,5511","8,5511","8,5511","---","-0,03%"
"02.09.1994","8,554","8,554","8,554","8,554","---","-0,03%"
"01.09.1994","8,5565","8,5565","8,5565","8,5565","---","-0,03%"
"31.08.1994","8,5591","8,5591","8,5591","8,5591","---","-0,03%"
"30.08.1994","8,5616","8,5616","8,5616","8,5616","---","-0,03%"
"29.08.1994","8,5643","8,5643","8,5643","8,5643","---","-0,04%"
"26.08.1994","8,5675","8,5675","8,5675","8,5675","---","-0,04%"
"25.08.1994","8,5708","8,5708","8,5708","8,5708","---","-0,03%"
"24.08.1994","8,5735","8,5735","8,5735","8,5735","---","-0,03%"
"23.08.1994","8,5758","8,5758","8,5758","8,5758","---","-0,02%"
"22.08.1994","8,5774","8,5774","8,5774","8,5774","---","-0,03%"
"19.08.1994","8,5801","8,5801","8,5801","8,5801","---","-0,03%"
"18.08.1994","8,5831","8,5831","8,5831","8,5831","---","-0,03%"
"17.08.1994","8,5856","8,5856","8,5856","8,5856","---","-0,04%"
"16.08.1994","8,5887","8,5887","8,5887","8,5887","---","-0,03%"
"15.08.1994","8,5912","8,5912","8,5912","8,5912","---","-0,03%"
"12.08.1994","8,5938","8,5938","8,5938","8,5938","---","-0,03%"
"11.08.1994","8,5962","8,5962","8,5962","8,5962","---","-0,02%"
"10.08.1994","8,5982","8,5982","8,5982","8,5982","---","-0,02%"
"09.08.1994","8,6003","8,6003","8,6003","8,6003","---","-0,02%"
"08.08.1994","8,6023","8,6023","8,6023","8,6023","---","-0,04%"
"05.08.1994","8,6055","8,6055","8,6055","8,6055","---","-0,04%"
"04.08.1994","8,6088","8,6088","8,6088","8,6088","---","-0,03%"
"03.08.1994","8,6114","8,6114","8,6114","8,6114","---","-0,03%"
"02.08.1994","8,6141","8,6141","8,6141","8,6141","---","-0,03%"
"01.08.1994","8,6169","8,6169","8,6169","8,6169","---","-0,03%"
"29.07.1994","8,6197","8,6197","8,6197","8,6197","---","-0,02%"
"28.07.1994","8,6214","8,6214","8,6214","8,6214","---","-0,03%"
"27.07.1994","8,6238","8,6238","8,6238","8,6238","---","-0,03%"
"26.07.1994","8,6264","8,6264","8,6264","8,6264","---","-0,04%"
"25.07.1994","8,6295","8,6295","8,6295","8,6295","---","-0,05%"
"22.07.1994","8,6335","8,6335","8,6335","8,6335","---","-0,03%"
"21.07.1994","8,6364","8,6364","8,6364","8,6364","---","-0,03%"
"20.07.1994","8,6389","8,6389","8,6389","8,6389","---","-0,02%"
"19.07.1994","8,6408","8,6408","8,6408","8,6408","---","-0,01%"
"18.07.1994","8,6418","8,6418","8,6418","8,6418","---","-0,01%"
"15.07.1994","8,6429","8,6429","8,6429","8,6429","---","-0,01%"
"14.07.1994","8,6437","8,6437","8,6437","8,6437","---","-0,01%"
"13.07.1994","8,6447","8,6447","8,6447","8,6447","---","-0,01%"
"12.07.1994","8,6458","8,6458","8,6458","8,6458","---","-0,01%"
"11.07.1994","8,6466","8,6466","8,6466","8,6466","---","-0,01%"
"08.07.1994","8,6474","8,6474","8,6474","8,6474","---","-0,01%"
"07.07.1994","8,6481","8,6481","8,6481","8,6481","---","-0,01%"
"06.07.1994","8,649","8,649","8,649","8,649","---","-0,01%"
"05.07.1994","8,6496","8,6496","8,6496","8,6496","---","0%"
"04.07.1994","8,65","8,65","8,65","8,65","---","0%"
"01.07.1994","8,6501","8,6501","8,6501","8,6501","---","-0,02%"
"30.06.1994","8,6517","8,6517","8,6517","8,6517","---","-0,01%"
"29.06.1994","8,6526","8,6526","8,6526","8,6526","---","-0,01%"
"28.06.1994","8,6533","8,6533","8,6533","8,6533","---","-0,01%"
"27.06.1994","8,6539","8,6539","8,6539","8,6539","---","-0,01%"
"24.06.1994","8,6544","8,6544","8,6544","8,6544","---","-0,01%"
"23.06.1994","8,655","8,655","8,655","8,655","---","-0,01%"
"22.06.1994","8,6557","8,6557","8,6557","8,6557","---","-0,01%"
"21.06.1994","8,6564","8,6564","8,6564","8,6564","---","-0,01%"
"20.06.1994","8,6569","8,6569","8,6569","8,6569","---","0%"
"17.06.1994","8,6571","8,6571","8,6571","8,6571","---","0%"
"16.06.1994","8,6573","8,6573","8,6573","8,6573","---","0%"
"15.06.1994","8,6575","8,6575","8,6575","8,6575","---","0%"
"14.06.1994","8,6579","8,6579","8,6579","8,6579","---","0%"
"13.06.1994","8,6581","8,6581","8,6581","8,6581","---","0%"
"10.06.1994","8,6583","8,6583","8,6583","8,6583","---","0%"
"09.06.1994","8,6585","8,6585","8,6585","8,6585","---","0%"
"08.06.1994","8,6588","8,6588","8,6588","8,6588","---","0%"
"07.06.1994","8,659","8,659","8,659","8,659","---","0%"
"06.06.1994","8,659","8,659","8,659","8,659","---","0%"
"03.06.1994","8,6591","8,6591","8,6591","8,6591","---","0%"
"02.06.1994","8,6591","8,6591","8,6591","8,6591","---","0%"
"01.06.1994","8,6594","8,6594","8,6594","8,6594","---","0%"
"31.05.1994","8,6596","8,6596","8,6596","8,6596","---","0%"
"30.05.1994","8,6597","8,6597","8,6597","8,6597","---","0%"
"27.05.1994","8,6598","8,6598","8,6598","8,6598","---","0%"
"26.05.1994","8,66","8,66","8,66","8,66","---","0%"
"25.05.1994","8,6602","8,6602","8,6602","8,6602","---","0%"
"24.05.1994","8,6602","8,6602","8,6602","8,6602","---","0%"
"23.05.1994","8,6604","8,6604","8,6604","8,6604","---","0%"
"20.05.1994","8,6602","8,6602","8,6602","8,6602","---","0%"
"19.05.1994","8,6604","8,6604","8,6604","8,6604","---","0%"
"18.05.1994","8,6605","8,6605","8,6605","8,6605","---","0%"
"17.05.1994","8,6607","8,6607","8,6607","8,6607","---","0%"
"16.05.1994","8,6606","8,6606","8,6606","8,6606","---","0%"
"13.05.1994","8,661","8,661","8,661","8,661","---","-0,01%"
"12.05.1994","8,662","8,662","8,662","8,662","---","-0,01%"
"11.05.1994","8,6629","8,6629","8,6629","8,6629","---","-0,01%"
"10.05.1994","8,664","8,664","8,664","8,664","---","-0,02%"
"09.05.1994","8,6653","8,6653","8,6653","8,6653","---","-0,01%"
"06.05.1994","8,6664","8,6664","8,6664","8,6664","---","-0,02%"
"05.05.1994","8,6682","8,6682","8,6682","8,6682","---","-0,06%"
"04.05.1994","8,6736","8,6736","8,6736","8,6736","---","-0,06%"
"03.05.1994","8,6784","8,6784","8,6784","8,6784","---","-0,07%"
"02.05.1994","8,6847","8,6847","8,6847","8,6847","---","0%"
"29.04.1994","8,6847","8,6847","8,6847","8,6847","---","-0,03%"
"28.04.1994","8,6872","8,6872","8,6872","8,6872","---","-0,01%"
"27.04.1994","8,6877","8,6877","8,6877","8,6877","---","-0,02%"
"26.04.1994","8,6894","8,6894","8,6894","8,6894","---","-0,02%"
"25.04.1994","8,6909","8,6909","8,6909","8,6909","---","-0,02%"
"22.04.1994","8,6925","8,6925","8,6925","8,6925","---","0%"
"21.04.1994","8,6925","8,6925","8,6925","8,6925","---","-0,01%"
"20.04.1994","8,6937","8,6937","8,6937","8,6937","---","-0,01%"
"19.04.1994","8,6945","8,6945","8,6945","8,6945","---","-0,01%"
"18.04.1994","8,6952","8,6952","8,6952","8,6952","---","-0,01%"
"15.04.1994","8,6961","8,6961","8,6961","8,6961","---","0,11%"
"14.04.1994","8,6862","8,6862","8,6862","8,6862","---","0%"
"13.04.1994","8,6862","8,6862","8,6862","8,6862","---","0%"
"12.04.1994","8,6862","8,6862","8,6862","8,6862","---","0%"
"11.04.1994","8,6862","8,6862","8,6862","8,6862","---","0%"
"08.04.1994","8,6862","8,6862","8,6862","8,6862","---","0%"
"07.04.1994","8,6862","8,6862","8,6862","8,6862","---","0%"
"06.04.1994","8,6862","8,6862","8,6862","8,6862","---","0%"
"05.04.1994","8,6862","8,6862","8,6862","8,6862","---","0%"
"04.04.1994","8,6862","8,6862","8,6862","8,6862","---","0%"
"01.04.1994","8,6862","8,6862","8,6862","8,6862","---","0%"
"31.03.1994","8,6862","8,6862","8,6862","8,6862","---","0,09%"
"30.03.1994","8,6785","8,6785","8,6785","8,6785","---","-0,02%"
"29.03.1994","8,6806","8,6806","8,6806","8,6806","---","0,01%"
"28.03.1994","8,6798","8,6798","8,6798","8,6798","---","-0,25%"
"25.03.1994","8,7012","8,7012","8,7012","8,7012","---","0,2%"
"24.03.1994","8,6837","8,6837","8,6837","8,6837","---","0,07%"
"23.03.1994","8,6776","8,6776","8,6776","8,6776","---","0,02%"
"22.03.1994","8,6761","8,6761","8,6761","8,6761","---","-0,02%"
"21.03.1994","8,6775","8,6775","8,6775","8,6775","---","-0,26%"
"18.03.1994","8,7","8,7","8,7","8,7","---","0,25%"
"17.03.1994","8,6785","8,6785","8,6785","8,6785","---","0%"
"16.03.1994","8,6789","8,6789","8,6789","8,6789","---","0,01%"
"15.03.1994","8,6783","8,6783","8,6783","8,6783","---","0%"
"14.03.1994","8,6787","8,6787","8,6787","8,6787","---","-0,29%"
"11.03.1994","8,7038","8,7038","8,7038","8,7038","---","0,29%"
"10.03.1994","8,6785","8,6785","8,6785","8,6785","---","-0,04%"
"09.03.1994","8,682","8,682","8,682","8,682","---","-0,01%"
"08.03.1994","8,6832","8,6832","8,6832","8,6832","---","-0,02%"
"07.03.1994","8,6848","8,6848","8,6848","8,6848","---","-0,29%"
"04.03.1994","8,71","8,71","8,71","8,71","---","0,3%"
"03.03.1994","8,6842","8,6842","8,6842","8,6842","---","0,01%"
"02.03.1994","8,6832","8,6832","8,6832","8,6832","---","0,03%"
"01.03.1994","8,6802","8,6802","8,6802","8,6802","---","-0,17%"
"28.02.1994","8,6947","8,6947","8,6947","8,6947","---","0,25%"
"25.02.1994","8,673","8,673","8,673","8,673","---","-0,09%"
"24.02.1994","8,6804","8,6804","8,6804","8,6804","---","0,06%"
"23.02.1994","8,6749","8,6749","8,6749","8,6749","---","-0,03%"
"22.02.1994","8,6778","8,6778","8,6778","8,6778","---","0,01%"
"21.02.1994","8,6771","8,6771","8,6771","8,6771","---","-0,29%"
"18.02.1994","8,702","8,702","8,702","8,702","---","0,2%"
"17.02.1994","8,6847","8,6847","8,6847","8,6847","---","0,05%"
"16.02.1994","8,6806","8,6806","8,6806","8,6806","---","-0,31%"
"15.02.1994","8,7074","8,7074","8,7074","8,7074","---","0%"
"14.02.1994","8,7074","8,7074","8,7074","8,7074","---","0%"
"11.02.1994","8,7074","8,7074","8,7074","8,7074","---","0,25%"
"10.02.1994","8,6856","8,6856","8,6856","8,6856","---","0%"
"09.02.1994","8,6856","8,6856","8,6856","8,6856","---","0%"
"08.02.1994","8,6856","8,6856","8,6856","8,6856","---","0,08%"
"07.02.1994","8,6787","8,6787","8,6787","8,6787","---","-0,26%"
"04.02.1994","8,701","8,701","8,701","8,701","---","0,22%"
"03.02.1994","8,6816","8,6816","8,6816","8,6816","---","0,03%"
"02.02.1994","8,6792","8,6792","8,6792","8,6792","---","0,02%"
"01.02.1994","8,6777","8,6777","8,6777","8,6777","---","-0,01%"
"31.01.1994","8,6783","8,6783","8,6783","8,6783","---","0%"
"28.01.1994","8,6783","8,6783","8,6783","8,6783","---","0%"
"27.01.1994","8,6783","8,6783","8,6783","8,6783","---","0%"
"26.01.1994","8,6783","8,6783","8,6783","8,6783","---","-0,11%"
"25.01.1994","8,6882","8,6882","8,6882","8,6882","---","-0,14%"
"24.01.1994","8,7","8,7","8,7","8,7","---","0%"
"21.01.1994","8,7","8,7","8,7","8,7","---","0%"
"20.01.1994","8,7","8,7","8,7","8,7","---","0%"
"19.01.1994","8,7","8,7","8,7","8,7","---","0%"
"18.01.1994","8,7","8,7","8,7","8,7","---","0%"
"17.01.1994","8,7","8,7","8,7","8,7","---","0%"
"14.01.1994","8,7","8,7","8,7","8,7","---","0,25%"
"13.01.1994","8,6783","8,6783","8,6783","8,6783","---","0%"
"12.01.1994","8,6783","8,6783","8,6783","8,6783","---","0%"
"11.01.1994","8,6783","8,6783","8,6783","8,6783","---","0%"
"10.01.1994","8,6783","8,6783","8,6783","8,6783","---","-0,13%"
"07.01.1994","8,69","8,69","8,69","8,69","---","0,13%"
"06.01.1994","8,6783","8,6783","8,6783","8,6783","---","0%"
"05.01.1994","8,6783","8,6783","8,6783","8,6783","---","0%"
"04.01.1994","8,6783","8,6783","8,6783","8,6783","---","50%"
"31.12.1993","5,7855","5,7855","5,7855","5,7855","---","0%"
"30.12.1993","5,7855","5,7855","5,7855","5,7855","---","0%"
"29.12.1993","5,7855","5,7855","5,7855","5,7855","---","-0,17%"
"28.12.1993","5,7955","5,7955","5,7955","5,7955","---","0%"
"27.12.1993","5,7955","5,7955","5,7955","5,7955","---","0%"
"24.12.1993","5,7955","5,7955","5,7955","5,7955","---","0%"
"23.12.1993","5,7955","5,7955","5,7955","5,7955","---","0%"
"22.12.1993","5,7955","5,7955","5,7955","5,7955","---","0%"
"21.12.1993","5,7955","5,7955","5,7955","5,7955","---","0%"
"20.12.1993","5,7955","5,7955","5,7955","5,7955","---","0%"
"17.12.1993","5,7955","5,7955","5,7955","5,7955","---","0%"
"16.12.1993","5,7955","5,7955","5,7955","5,7955","---","0%"
"15.12.1993","5,7955","5,7955","5,7955","5,7955","---","-0,25%"
"14.12.1993","5,81","5,81","5,81","5,81","---","0%"
"13.12.1993","5,81","5,81","5,81","5,81","---","0%"
"10.12.1993","5,81","5,81","5,81","5,81","---","0,09%"
"09.12.1993","5,805","5,805","5,805","5,805","---","0%"
"08.12.1993","5,805","5,805","5,805","5,805","---","0%"
"07.12.1993","5,805","5,805","5,805","5,805","---","0%"
"06.12.1993","5,805","5,805","5,805","5,805","---","0%"
"03.12.1993","5,805","5,805","5,805","5,805","---","0%"
"02.12.1993","5,805","5,805","5,805","5,805","---","0%"
"01.12.1993","5,805","5,805","5,805","5,805","---","0%"
"30.11.1993","5,805","5,805","5,805","5,805","---","0%"
"29.11.1993","5,805","5,805","5,805","5,805","---","0%"
"26.11.1993","5,805","5,805","5,805","5,805","---","0%"
"25.11.1993","5,805","5,805","5,805","5,805","---","0%"
"24.11.1993","5,805","5,805","5,805","5,805","---","0%"
"23.11.1993","5,805","5,805","5,805","5,805","---","0%"
"22.11.1993","5,805","5,805","5,805","5,805","---","0%"
"19.11.1993","5,805","5,805","5,805","5,805","---","0,25%"
"18.11.1993","5,7905","5,7905","5,7905","5,7905","---","0,06%"
"17.11.1993","5,7868","5,7868","5,7868","5,7868","---","0%"
"16.11.1993","5,7868","5,7868","5,7868","5,7868","---","0%"
"15.11.1993","5,7868","5,7868","5,7868","5,7868","---","0%"
"12.11.1993","5,7868","5,7868","5,7868","5,7868","---","0%"
"11.11.1993","5,7868","5,7868","5,7868","5,7868","---","0%"
"10.11.1993","5,7868","5,7868","5,7868","5,7868","---","0%"
"09.11.1993","5,7868","5,7868","5,7868","5,7868","---","0%"
"08.11.1993","5,7868","5,7868","5,7868","5,7868","---","0%"
"05.11.1993","5,7868","5,7868","5,7868","5,7868","---","0%"
"04.11.1993","5,7868","5,7868","5,7868","5,7868","---","0%"
"03.11.1993","5,7868","5,7868","5,7868","5,7868","---","0%"
"02.11.1993","5,7868","5,7868","5,7868","5,7868","---","0%"
"01.11.1993","5,7868","5,7868","5,7868","5,7868","---","0%"
"29.10.1993","5,7868","5,7868","5,7868","5,7868","---","0,35%"
"28.10.1993","5,7668","5,7668","5,7668","5,7668","---","0%"
"27.10.1993","5,7668","5,7668","5,7668","5,7668","---","0%"
"26.10.1993","5,7668","5,7668","5,7668","5,7668","---","0%"
"25.10.1993","5,7668","5,7668","5,7668","5,7668","---","0%"
"22.10.1993","5,7668","5,7668","5,7668","5,7668","---","-0,35%"
"21.10.1993","5,7868","5,7868","5,7868","5,7868","---","0,25%"
"20.10.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
"19.10.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
"18.10.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
"15.10.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
"14.10.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
"13.10.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
"12.10.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
"11.10.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
"08.10.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
"07.10.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
"06.10.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
"05.10.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
"04.10.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
"01.10.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
"30.09.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
"29.09.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
"28.09.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
"27.09.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
"24.09.1993","5,7723","5,7723","5,7723","5,7723","---","0%"
